beta_C,beta_O,"C_thres,C","C_thres,O",DS_W,"k_C,S","k_d,C","k_d,O",K_L,"k_O,S","k_r,C","k_r,O","m_max,C","m_max,O",p_L,JS_s,JL_l,r_a,r_b,ro_B,"u_max,C","u_max,O","v_max,L",Y,Y_C,Y_O,"q_wr,a",theta,CSS_max,k_sorp,CL_init,CS_init
0.087930335,0.116980306,0.044023168,0.01995218,1.835059626,7.175919641,0.772815794,0.115856289,3.541822376,477.076781,17.8908381,0.155352017,0.000365645,0.000128845,0.087947849,0.00333438,0.014846034,0.018951927,1.805399484,1.056305024,0.407415857,0.012352091,0.008686253,0.356938215,0.148397984,0.93128078,1.022500113,0.316903632,0.18545391,0.03538806,11.70661562,0.03034658
0.546744297,0.281387658,0.055831372,0.04489297,0.78979025,52.84939106,1.779759987,0.07545016,5.687065756,106.854865,64.47821259,0.10945547,0.001002692,0.000562481,0.018609344,0.004179256,0.007771356,0.009524855,2.025790155,1.386496857,1.089000445,0.011974389,0.00769314,0.41287222,0.077846271,0.742668662,0.001831629,0.316642428,1.174448335,0.035360638,10.91974368,0.015749485
0.000412075,0.464445188,0.106314969,0.099795958,0.537800506,24.90399513,2.245035955,0.437968738,0.086104194,100.3840346,4.74461034,10.21532024,0.007743811,0.001097433,0.015400843,0.016111894,0.001148384,0.017155294,1.068800392,1.151530841,0.450585829,0.019052008,0.044188827,0.091594564,0.044904285,0.714962718,0.008487652,0.313693513,0.416408289,0.035307351,10.51669466,0.043333884
0.000153106,0.897347765,0.155974698,0.076498675,1.137972062,57.21989406,2.221556754,14.53500327,0.055091053,204.5632678,64.72574357,60.19673908,0.000365861,0.000205014,0.50073489,0.013512302,0.001854101,0.002088241,1.712562925,1.096492873,1.946342568,0.026363443,0.814832932,0.014729431,0.07837171,0.212807105,1.09E-05,0.319734816,0.38407325,0.035258351,8.679085172,0.004800253
0.000725433,0.01819907,0.113723993,0.053114784,0.174921333,9.715473308,1.489064961,5.325645751,0.000222316,37.47810046,74.58050373,6.839298621,0.000318777,0.000212927,0.626551087,0.047476952,0.262113308,0.004216939,6.850939783,1.20868922,0.46684809,0.0455472,0.043299807,0.598042231,0.321875977,0.428932877,0.0003432,0.299494268,0.565821992,0.0351426,7.706427887,0.005137967
0.000683866,0.166485766,0.131863001,0.027115802,2.020574939,152.6127162,0.726115149,2.589958576,0.040809334,251.1629475,23.05703459,3.005286544,0.001298777,0.000285411,0.27383848,0.027199206,0.024578507,0.004277836,1.639755613,1.456676649,0.18601337,0.046639169,0.285212786,0.020680448,0.081030601,0.863477766,0.041914372,0.291095389,0.45753021,0.035107244,7.984063237,0.002806859
0.477992239,0.159010287,0.265905079,0.214786004,1.508975232,91.27244668,0.450688746,0.145365942,0.011455407,287.0067316,6.812643844,2.184083205,0.002011658,0.000244383,0.020509826,0.019369027,0.069877827,0.001315136,2.818820778,1.546469213,0.37318729,0.034135939,0.036588671,0.037379145,0.157790814,0.261510002,0.002371411,0.299261019,1.262673949,0.035070093,13.13804162,0.015968526
0.00049065,0.234589401,0.276435951,0.146267858,0.02541104,1.569511888,0.303282841,0.291514199,0.000103457,15.40552985,42.71567999,4.397090054,0.000290508,0.000133646,0.434118162,0.001798097,0.001228747,0.022524679,4.305401419,1.482778937,0.118442079,0.023699612,0.494929676,0.031773782,0.091304499,0.646304904,0.001946534,0.300529898,0.189415776,0.035066126,7.361486285,0.083953116
0.000723322,0.02625143,0.081071795,0.05799347,0.101548477,23.1586671,1.320308718,0.238526287,0.013192318,116.8716263,22.14469232,4.586971255,0.005700871,0.00202909,0.027587776,0.002187714,0.084579899,0.003826779,1.124528081,1.143915407,0.163587529,0.016416073,0.003886299,0.457818039,0.011078233,0.59463964,0.000430344,0.29620363,0.920541411,0.035014127,9.02100028,0.021651989
0.016044354,0.795373257,0.117617708,0.046589737,0.010183037,8.408763984,0.387905168,2.175685001,2.524513878,18.6890092,17.47351255,13.7655761,0.002049181,0.000682162,0.010868486,0.001618966,0.00389002,0.002489047,3.584153092,1.074777741,0.181123174,0.021095066,0.024758627,0.010617751,0.060860804,0.076081421,0.171133136,0.289302157,1.416133056,0.034960916,12.83534465,0.029972581
0.003057122,0.747713317,0.199280227,0.076623552,0.407294142,61.86109527,7.141029416,5.173225801,0.089845804,241.0074775,28.86665359,49.5487775,0.004518371,0.000192181,0.624924864,0.021373829,0.012282648,0.001711636,2.231454217,1.149894549,4.135320298,0.012380896,0.587334084,0.103884914,0.082016287,0.315354462,0.024358153,0.317708225,0.342015467,0.034960723,10.37901422,0.037552919
0.018578671,0.103337705,0.084529784,0.06974722,0.010141872,33.37383044,6.531043298,0.356306594,1.614162705,118.3630232,13.19256903,5.529142656,0.084241522,0.000140051,0.016339747,0.013948776,0.085113947,0.02366877,1.322373159,1.021936337,0.400210316,0.010158249,0.373907617,0.413061893,0.0445658,0.803756603,8.02E-05,0.315210241,0.292632974,0.034902046,11.57921474,0.034280212
0.000350096,0.088270565,0.124382073,0.120713219,0.117192221,25.74288925,1.186581608,0.13182186,0.229286667,49.62660618,23.39223679,0.197702774,0.0559927,0.000711903,0.051968709,0.007405581,0.010432191,0.032150179,5.729194993,1.427053494,0.147053448,0.014562824,0.002380447,0.722483493,0.121628309,0.702330692,0.005773783,0.316723349,0.253531776,0.03479951,9.36322528,0.024646366
0.00060237,0.036549918,0.145421914,0.073666077,0.832302268,127.8755136,1.558529408,2.800162069,4.991719904,347.704234,13.14920355,29.29331025,0.001367516,0.000117665,0.204789386,0.003155592,0.001387399,0.001266732,1.855811011,1.351432094,0.144798179,0.013690671,0.222298426,0.052163515,0.173422872,0.32916303,1.275695796,0.282677209,0.340956258,0.034739571,8.331832738,0.008372385
0.003639935,0.040953771,0.006835429,0.004960825,0.020891161,151.3640963,0.525336766,5.669033061,0.002481497,398.7232042,12.94594028,52.43546238,0.003629874,0.002031024,0.620581504,0.00130261,0.00402103,0.002202165,1.606857261,1.409125262,0.416270009,0.017684299,0.022760929,0.412270682,0.121266051,0.619251481,0.010647113,0.284099529,0.845806552,0.034663665,7.257999919,0.001079674
0.001307989,0.014996997,0.151616934,0.121665201,0.087872612,23.25989942,0.541412205,0.231644887,0.000986597,74.14731038,10.98892313,1.098916398,0.006631613,0.000722557,0.634826271,0.001198852,0.022632922,0.03199208,5.846555274,1.598535746,0.123602342,0.018700927,0.067548657,0.832240241,0.224257074,0.618356016,0.052526371,0.307524184,0.065216943,0.034431779,14.31932138,0.006515944
0.023142559,0.082805719,0.024443896,0.018872073,0.020012772,51.38638216,4.213497599,0.625885138,0.000495519,240.331765,35.20677369,7.219172326,0.004772846,0.000154069,0.033672919,0.004240339,0.042327888,0.005220217,2.018018786,1.23429313,3.628053848,0.01358053,0.005675462,0.369017507,0.039906544,0.073554833,0.000142004,0.294932598,1.306282447,0.034332848,14.67423749,0.003358905
0.01011429,0.484520424,0.138653856,0.079405086,0.879226289,20.06360749,9.893736017,4.31946102,0.007763108,151.4389546,30.9181621,77.60510437,0.001419343,0.000199519,0.658563805,0.009898658,0.013676277,0.013487787,1.208030034,1.160536534,4.087591912,0.015963563,0.59959517,0.060939907,0.039215268,0.158503876,0.023346051,0.305482109,0.290311181,0.034143838,11.43317745,0.024207937
0.000424902,0.031365858,0.085160136,0.061848798,0.151006135,21.82177972,1.163290981,0.06024242,0.32666919,585.5760783,14.23922879,1.274015965,0.031690269,0.000691109,0.081529434,0.007653676,0.008998768,0.029568357,9.897247046,1.203082741,0.259242475,0.012481016,0.001532008,0.430021585,0.107501867,0.862556242,1.25E-05,0.316634862,0.231820337,0.034080668,8.905351746,0.03248254
0.000330466,0.545499769,0.189729723,0.0539607,1.104128938,13.26803451,0.430059302,0.504480451,0.001758403,110.7705369,17.18589139,0.912465502,0.002294313,0.000616732,0.019379582,0.007703314,0.03967984,0.024636011,1.284318738,1.214815376,0.140824292,0.026515058,0.005909689,0.011989345,0.123239501,0.285350696,0.186875467,0.287514498,1.594666532,0.033946563,8.649249942,0.010285964
0.174851789,0.410770372,0.090691795,0.01948383,0.858964082,41.66936868,0.733309383,1.506197083,0.006175497,104.7891154,79.20568845,42.13979679,0.000169415,0.000102891,0.031554198,0.001597541,0.049406985,0.029829961,2.600765322,1.582182221,0.472905937,0.019183098,0.132805309,0.517409768,0.026672339,0.756861933,0.088520848,0.282863453,0.280308603,0.033899814,8.094139838,0.005095765
0.004744159,0.096545843,0.116840132,0.047142642,1.426054484,1.257552493,0.631946656,0.870979245,0.000413915,146.2318582,96.25527963,7.506773557,0.003036672,0.000665608,0.864136158,0.009662592,0.043689879,0.010283339,5.231933611,1.382640452,0.325003677,0.019495948,0.008030415,0.076916656,0.040768738,0.060933855,0.000803037,0.293293445,1.181335321,0.033888793,7.685718509,0.020929609
0.000352656,0.018239375,0.280506707,0.172061279,0.237180981,6.337960303,0.496577856,0.200647401,3.910990206,44.88746241,47.35054817,0.347143585,0.000518531,0.000388671,0.018434985,0.178684079,0.039590365,0.001123771,2.135112899,1.320260303,0.177708856,0.013519847,0.001220011,0.034677658,0.212963037,0.247304824,0.001052781,0.293847419,0.359569747,0.033777133,7.099409468,0.009592295
0.000771589,0.103077105,0.145289788,0.102365662,0.566687142,17.45873098,0.752774168,0.063663514,1.170119683,30.50210648,37.787043,0.182448595,0.025589904,0.000183686,0.067322,0.008829771,0.029635355,0.011559273,7.061610372,1.252119278,0.130200079,0.018013505,0.002002408,0.585240293,0.072838121,0.570990552,0.000554555,0.309438757,0.292933536,0.033729178,9.262759941,0.028212035
0.086455475,0.021234721,0.125866326,0.05924682,0.147392374,4.940222036,0.566697309,0.333208399,0.548745682,171.6564743,26.37083801,0.639939078,0.000412707,0.000155738,0.060142544,0.009352232,0.001020548,0.005251942,1.757614772,1.433004322,0.103726937,0.011430415,0.007675831,0.356789353,0.108939555,0.199466822,0.820743658,0.28946287,1.044571544,0.033640575,14.175897,0.020762899
0.001072892,0.044554834,0.060219912,0.030678348,2.020139687,151.9509802,16.99094009,1.350243204,0.000546222,558.5314709,60.73842592,7.85929333,0.005552198,0.000704326,0.060352859,0.001062877,0.003557379,0.062659667,6.842370757,1.34146498,2.096822801,0.016839886,0.021383954,0.041392039,0.035888592,0.140280205,4.771736099,0.282855464,0.563515327,0.033609122,9.280714701,0.003288149
0.014928952,0.337341285,0.013278007,0.006783093,0.038125562,9.827548341,12.10037576,1.069168628,0.000159952,129.8431491,48.416834,1.914789991,0.003056787,0.000104142,0.019751964,0.008061196,0.011973329,0.01227404,4.321244347,1.188415449,0.361101651,0.011538973,0.06660125,0.419827474,0.026784653,0.068475436,0.001276832,0.303174162,0.519142497,0.033605047,11.39772691,0.003826741
0.171257098,0.277387316,0.044206887,0.017988686,1.423133935,139.7712131,1.602828016,0.737779133,0.029349355,220.2655521,36.69689509,3.57407254,0.001281323,0.000512822,0.115776144,0.06334895,0.008091508,0.016038077,4.176670527,1.298055369,0.780309196,0.03478179,0.121037782,0.677748088,0.042959203,0.11817593,0.384335741,0.317246959,1.004912583,0.03329196,8.55311246,0.003276069
0.001522079,0.038128022,0.119354611,0.104552992,2.193922787,11.14626276,1.460450993,0.105152272,0.327005905,54.78182348,25.58625765,0.108802425,0.027896204,0.000149776,0.20018101,0.007670148,0.034418618,0.002472683,4.959063072,1.455079564,0.105240776,0.013468767,0.001027563,0.557944269,0.119892907,0.588190662,1.35E-05,0.299090523,0.55029198,0.033288629,8.973468569,0.029872038
0.000681369,0.214190765,0.20887198,0.19997008,0.649398626,56.11418327,1.072271765,7.86388992,0.24005119,67.50995052,15.34464187,17.37778629,0.007256235,0.000306275,0.078550094,0.001997822,0.115887954,0.00234868,1.254295959,1.307853117,0.48418511,0.207676197,0.350097412,0.42316738,0.035466844,0.125322594,0.659918598,0.288021805,1.298990822,0.033283648,8.777245525,0.027266348
0.253209946,0.207252311,0.051490276,0.038643312,2.170979825,1.633986372,0.214500313,4.248337322,0.768096183,569.6704166,18.96867416,5.295709476,0.000974764,0.000101837,0.069146123,0.00735154,0.002332705,0.010407936,2.677504974,1.350360497,0.198802405,0.01174562,0.04387388,0.497156321,0.0713897,0.180159758,0.335036327,0.297843006,0.286726146,0.033279617,12.53307877,0.02884744
0.000856094,0.01224522,0.296639998,0.259070206,0.046049742,35.19448249,0.344801883,4.220716911,0.005127214,483.5926577,14.58242903,17.88813168,0.00296997,0.000845706,0.544724511,0.009496029,0.002013037,0.00242756,2.487442751,1.194073363,0.176208852,0.023081716,0.434194428,0.292323501,0.05594234,0.526023553,0.008700882,0.29361588,0.672819917,0.033270516,9.701595331,0.053361617
0.000177023,0.013735706,0.098182975,0.083943999,0.316485462,39.99932453,0.28834952,0.182867842,0.000141786,204.4934555,3.995244165,1.571229134,0.040745245,0.000188254,0.546857557,0.016450144,0.082100983,0.002486879,7.433942266,1.535189799,0.187342179,0.02395468,0.074951645,0.102995522,0.046590006,0.179518984,1.654907196,0.313890698,0.415261493,0.033031524,8.705854733,0.074674557
0.000119764,0.085655243,0.063490862,0.034006655,0.503511402,11.66994634,0.581043799,1.189585127,0.001430651,72.00422006,88.98541715,4.149054806,0.002752635,0.000327538,0.434337807,0.005697898,0.183799277,0.010673449,4.225711635,1.194239914,0.206283353,0.042770719,0.050890807,0.916109229,0.117875702,0.282968009,8.40E-05,0.292843793,0.383721652,0.032986376,7.9943649,0.011565691
0.013088911,0.019477067,0.17284036,0.111484813,1.145848963,7.922028652,1.530422779,7.560911211,0.000305296,306.684112,61.99155083,12.31199911,0.002220971,0.000229562,0.022185646,0.002281539,0.089617515,0.003932638,5.272575977,1.124007478,0.481199726,0.237011474,0.037131346,0.104805693,0.109212978,0.466683044,0.074786408,0.314374488,0.421237628,0.032878621,10.49230971,0.027007773
0.001443977,0.010939944,0.07719737,0.058621989,0.332078903,19.50951162,1.032824524,2.628270525,0.009439789,326.4631643,1.565840762,13.53679587,0.048884511,0.000721224,0.077330075,0.049051727,0.001966084,0.079920636,5.884619713,1.327282125,0.528158468,0.020584579,0.264889632,0.974330934,0.010848225,0.615402485,0.047285655,0.312630883,0.850865128,0.032746809,10.87279039,0.047417749
0.001950615,0.042227492,0.289334952,0.105162208,1.113624954,97.6617138,1.804010129,0.160535717,0.000894959,288.6300568,9.12063907,2.957485078,0.008123037,0.001106136,0.06410471,0.004809839,0.001187791,0.010824686,5.337701176,1.310876103,0.723915748,0.029245856,0.120281116,0.039053855,0.125911347,0.559835149,0.704011817,0.300128357,0.104203731,0.032696676,8.457517555,0.05712574
0.004136785,0.135310378,0.118689875,0.05168015,0.117474334,6.233466783,0.678494094,3.047853738,0.134551322,11.80489859,33.65526492,16.41066183,0.000549219,0.000180965,0.11849307,0.003094748,0.003801888,0.001870061,1.254362623,1.438230253,0.202613309,0.030336255,0.001682232,0.013984024,0.128674685,0.263107215,1.87E-05,0.297129042,0.032366696,0.032501471,14.78113883,0.021364231
0.071843823,0.468366438,0.16471531,0.094550683,0.468087759,4.593104317,0.160591545,0.29254149,0.859673148,7.781581515,12.441989,5.855387838,0.002002171,0.000174478,0.55846269,0.067096812,0.227687662,0.001008816,1.930231186,1.360911873,0.156214507,0.054942936,0.002306929,0.571676241,0.019667667,0.845471442,0.001121239,0.305501797,0.679681837,0.032496335,14.83572273,0.018084018
0.000764036,0.010330907,0.072473387,0.055652001,1.177598039,145.9908331,0.434641393,0.54348762,0.000531285,478.3812399,10.89063559,10.23759493,0.00257057,0.00010304,0.224967141,0.001714086,0.003581215,0.009597339,2.187637851,1.260029085,0.154236105,0.014783058,0.30118266,0.035088855,0.076983277,0.60361612,0.000168174,0.294444587,0.109817985,0.03244597,7.419599155,0.018823695
0.001897112,0.166000154,0.174757154,0.129779895,0.203845747,36.63283347,0.288738006,1.616384413,0.008508168,447.842868,62.00027065,74.62179219,0.005135733,0.000142044,0.537321766,0.001279454,0.003785104,0.00614871,6.004400456,1.547391488,0.21842193,0.023800458,0.180673722,0.516616164,0.069943979,0.281534409,0.014786525,0.287927901,0.385130095,0.032393297,7.710931782,0.05091809
0.000292907,0.013179619,0.177023032,0.142041119,0.01399875,11.72656682,4.992093687,1.322032956,0.558629704,218.4855373,64.1692217,37.02723589,0.058043419,0.000950315,0.033728258,0.038727286,0.20545357,0.001377337,7.153434045,1.020127755,0.969148053,0.01779681,0.025165654,0.520472076,0.037874619,0.909285894,5.61E-05,0.317671133,0.757543749,0.032284903,8.265205787,0.012122553
0.02836454,0.117235818,0.137869581,0.127905181,1.74268568,1.326407589,0.269154714,0.839478278,0.000145811,1.590538962,22.40321148,3.768267839,0.000826635,0.000583991,0.051293155,0.004601541,0.116365355,0.01741053,1.108279671,1.116389375,0.164980228,0.050832756,0.069447204,0.883775153,0.017114212,0.078967851,1.755726448,0.286708186,0.605047127,0.032202559,7.825299863,0.011801154
0.002358181,0.475349612,0.137225709,0.033852554,0.091391802,10.14280363,1.059101713,2.350955754,0.050487979,29.91856728,36.23973605,5.315585437,0.000346232,0.000120111,0.086740551,0.004889639,0.029370548,0.002091529,1.401730909,1.420960181,0.267258711,0.029710219,0.007257411,0.014362024,0.167929083,0.423546923,0.000829215,0.30055814,0.052023295,0.032121852,14.78889242,0.029337591
0.002889376,0.072398613,0.10358135,0.067630334,1.816912429,63.16758016,4.172468535,0.352993136,9.76379596,73.01865394,47.94178949,2.379981548,0.009642354,0.00036578,0.087687668,0.00191893,0.062488328,0.039528722,3.219915713,1.396614296,0.422216452,0.01704574,0.457201555,0.491664125,0.228216835,0.575950823,4.15E-05,0.307105133,0.579708177,0.032090704,7.944229175,0.005528272
0.100007746,0.069885214,0.084112306,0.058001879,0.867230862,21.13498621,0.417272865,0.454519065,0.039463093,456.1165198,7.900960378,0.570442604,0.002006605,0.000118811,0.015216801,0.002294621,0.046668222,0.003109082,1.705687043,1.219503142,0.138135902,0.018471609,0.001183573,0.029608998,0.117617011,0.587918342,0.00992662,0.291137858,0.13953061,0.032057049,8.265168236,0.022549751
0.000505295,0.022139702,0.197445962,0.170492641,0.183645214,24.95531906,4.172174633,0.11738113,0.078472246,195.4809908,54.49126444,0.373370388,0.000323142,0.000117345,0.048712622,0.125605723,0.096428288,0.002481188,1.420215112,1.223091381,0.16147835,0.010168118,0.005439165,0.038347232,0.143684395,0.249298059,0.033215582,0.285513797,0.219163471,0.03203957,7.602655969,0.012293302
0.03823068,0.024243535,0.286122336,0.13422576,0.012410313,6.74460155,0.240102726,0.718166616,0.002142102,394.389381,79.83444181,2.004058773,0.009796945,0.000116323,0.100568586,0.002444713,0.004205818,0.011831014,2.244380307,1.071658512,0.100973409,0.027225033,0.008776128,0.405447295,0.24139362,0.367685492,2.12E-05,0.304922967,1.457706554,0.03190891,7.160884806,0.056596016
0.001521009,0.031774258,0.140495841,0.053451674,2.197956605,7.824771472,0.250550149,0.198832036,0.389462318,106.2173787,14.73974381,0.283532202,0.00738976,0.002717008,0.015322836,0.00187785,0.003573815,0.00184373,2.102043201,1.596246402,0.145165804,0.041160822,0.002989878,0.034652928,0.105694061,0.501899807,6.21E-05,0.30302014,1.49099147,0.031906507,7.756985836,0.019029718
0.000447702,0.044452706,0.11416367,0.068742118,0.032107819,6.525497851,1.809081186,2.498724979,0.034587292,48.3410828,58.32951777,3.146183144,0.034537851,0.000445852,0.020545403,0.012776751,0.022261636,0.001322805,8.481680696,1.011069618,1.20126413,0.017135197,0.029655192,0.723261866,0.101937162,0.249212415,0.002086035,0.303019069,0.820879198,0.031849126,9.946178272,0.033523177
0.10643659,0.060083491,0.147845258,0.143400542,0.667924558,12.43004518,1.498129432,0.29259299,0.172675316,75.84710304,67.09699744,2.055826714,0.000825148,0.000101164,0.11982515,0.146796895,0.020943152,0.00202172,7.993141995,1.332088225,0.105747608,0.015507187,0.20915856,0.027487237,0.107883696,0.652880214,2.99E-05,0.310450477,0.440359315,0.031834371,8.25595036,0.031046647
0.142198153,0.024576371,0.217666529,0.031842222,0.329621848,11.42304402,0.169727909,1.20704893,0.396159472,86.2138187,32.77016343,2.772924388,0.004053086,0.002000548,0.011836038,0.013467335,0.003531873,0.001379206,1.083191506,1.33741267,0.100597117,0.01012397,0.010275741,0.184759412,0.076380342,0.096558394,3.93E-05,0.280975042,0.742417746,0.031794953,8.813567443,0.037531285
0.046027448,0.012420632,0.084541609,0.069409015,1.186413517,10.50666352,2.031983361,0.408162568,1.097764095,109.25573,20.15351248,1.285325185,0.001271127,0.000549743,0.010028245,0.016947565,0.05288992,0.004078528,6.476566515,1.296712823,0.219511085,0.020882167,0.001196998,0.888879525,0.052967867,0.221563502,0.019190424,0.297603887,1.653776103,0.03154171,8.679236566,0.064046785
0.002765859,0.013576558,0.2240922,0.149975152,1.90007807,17.64881645,1.102909302,0.046505495,0.019054192,39.05184957,3.762685376,0.249498904,0.0427325,0.001539013,0.019333581,0.01354897,0.004803145,0.001820734,1.415081826,1.122446258,0.419770045,0.014080346,0.001315366,0.894723897,0.127998074,0.787460553,0.002174,0.298745234,0.486409104,0.031528715,9.351773482,0.073981499
0.001927181,0.034942838,0.080686058,0.060505447,0.036715623,1.908091869,1.648417796,22.19860506,0.000837982,53.59379394,55.28961463,49.13458635,0.003275958,0.000164268,0.013375194,0.006532818,0.002363042,0.005498453,6.026899381,1.335801213,0.405865682,0.061881326,0.004638815,0.145677993,0.025485333,0.104924497,0.013561926,0.300112655,0.582772784,0.03131942,7.697512679,0.043684022
0.049451125,0.195834362,0.160933745,0.015387712,1.449813868,10.58791782,0.522570025,13.39281433,0.343807527,492.3652409,88.76665803,66.24158624,0.001298276,0.000535713,0.049180621,0.001908458,0.001104311,0.009564452,5.728266295,1.451720413,0.11409262,0.033120808,0.168579881,0.248783829,0.013706321,0.31962797,0.001257669,0.289348186,1.326532419,0.03106127,8.632519966,0.004166185
0.04817911,0.732090134,0.071828833,0.05043533,0.072037784,5.127142272,0.32221436,1.774983984,1.52846361,24.82540554,29.88840505,42.8470185,0.000617417,0.000173207,0.027499262,0.001058148,0.032401439,0.00128121,3.193617918,1.199259109,0.276267437,0.023241732,0.002025029,0.02108657,0.064304334,0.133985695,1.258853053,0.304379565,0.881453399,0.030843965,11.20086806,0.022210252
0.000938978,0.211623968,0.177830939,0.071324193,0.681952212,26.85140359,2.046362542,1.622691158,4.260509488,151.9202108,88.58471726,43.86108634,0.001051324,0.000224825,0.033526348,0.005908598,0.003083223,0.021266454,1.283274248,1.006020683,0.983436141,0.070751503,0.004241513,0.023514025,0.09448654,0.156301111,0.000121346,0.311534333,1.208400615,0.030810992,10.5224348,0.011854568
0.001321377,0.024895177,0.268556315,0.08929451,0.018420736,35.34586317,1.817599821,0.120453196,0.004540816,257.0627123,19.38271667,1.063800158,0.002569739,0.000330106,0.018574274,0.006360654,0.001899033,0.059264285,7.007979374,1.024444698,1.373881558,0.033244945,0.022377751,0.545830218,0.174438865,0.260046926,0.000235582,0.312337525,0.248707972,0.030809943,9.593075488,0.013834398
0.014896807,0.1411052,0.298071201,0.18255269,0.98208869,31.45970967,0.75234739,2.013128299,0.011082319,37.83328906,8.063789669,5.671340657,0.01090941,0.000434904,0.010413026,0.021958014,0.013241372,0.019917119,2.14999709,1.442498568,0.396514066,0.038416671,0.126683597,0.028360921,0.101076314,0.142991864,0.000216246,0.300408353,1.213435826,0.03076266,8.500961998,0.037781886
0.000772623,0.202850539,0.138974456,0.126780407,1.234190482,3.762560378,1.543620371,0.721929996,5.610999722,126.8598341,43.91065723,11.47880199,0.002770745,0.000728426,0.072353377,0.003862315,0.069003972,0.030648002,1.377562389,1.370198834,0.159268432,0.01870734,0.005030661,0.03306059,0.018362318,0.538516633,0.197064096,0.292641247,0.848074718,0.030749071,10.59325174,0.05367348
0.000244394,0.270361928,0.221820537,0.175832806,0.963047466,6.136947318,0.327111246,0.383774104,1.254412884,132.390675,10.37706641,8.672391796,0.00141229,0.000365935,0.273365823,0.001220564,0.26363635,0.002422778,7.654514575,1.020012749,0.214444603,0.02077928,0.002401022,0.020583581,0.014197168,0.840491276,1.18E-05,0.283258634,1.455441454,0.030713372,8.939383855,0.063035793
0.051726829,0.058036763,0.293968332,0.179164305,0.01949415,6.44185513,0.683286537,0.325469929,0.01022342,116.7690991,82.10296293,1.525125241,0.00393488,0.000702315,0.039270161,0.007032231,0.001566635,0.018839476,5.203004385,1.21307943,0.226065021,0.018878274,0.005167478,0.371449101,0.087726286,0.983793796,1.24E-05,0.310302356,1.36462003,0.030695939,7.646553307,0.019060046
0.003967732,0.260056209,0.29607755,0.251131386,0.386627681,30.84089818,0.271354449,0.376297257,0.000665545,101.3672975,60.68880667,28.06639092,0.001387447,0.000142342,0.295822227,0.004451438,0.004148178,0.006823615,6.256459656,1.364901389,0.143752246,0.010004817,0.147678792,0.244151903,0.060843737,0.332480996,0.003030687,0.300028574,0.331863392,0.030670462,7.155646971,0.054415539
0.012979246,0.455613779,0.02535218,0.013492616,0.840850256,56.99765643,1.648286656,3.270540073,4.400897351,565.8599419,72.02407423,90.25678577,0.00209191,0.000520522,0.268826867,0.003800132,0.003279351,0.007262339,2.79296433,1.429797986,0.466065558,0.011814859,0.001307538,0.014791951,0.031521455,0.410477361,5.60935627,0.310528193,0.946153303,0.030612951,8.829182861,0.004697444
0.00253596,0.125721856,0.28888136,0.030725809,1.361825078,8.074996168,0.382140052,31.88217518,8.783677568,136.6297565,87.14821973,87.09103935,0.000442132,0.000112535,0.058184717,0.004051517,0.046072,0.057810429,3.991183669,1.467973204,0.282704248,0.074959847,0.001465403,0.423663944,0.093995342,0.156396673,0.000578449,0.314578214,0.1360124,0.030602662,7.775206244,0.021938078
0.036686934,0.027713603,0.187530303,0.144072545,0.044999557,16.09387777,1.085265287,1.07816108,0.002144202,32.08962559,2.855253956,8.400666988,0.000696549,0.000625605,0.667890773,0.001687421,0.006687746,0.016148591,2.966983361,1.286840896,0.362215254,0.014637333,0.054499055,0.395296134,0.012473419,0.226914366,1.233349727,0.314478374,0.322052207,0.030552777,7.25995427,0.002188949
0.049509704,0.021829642,0.094672603,0.081248924,1.939851182,7.06430578,0.245442693,0.192710889,3.307101838,20.7910865,18.6940664,0.709762929,0.004937855,0.002472303,0.010603051,0.004564543,0.026178003,0.003505669,3.922227922,1.535631905,0.123119162,0.032873256,0.016614562,0.034836616,0.058549816,0.484403217,0.004725389,0.315165964,1.236257258,0.030545449,8.278276205,0.024149053
0.001027815,0.245831133,0.078114363,0.066712641,1.071971229,25.71643283,1.147359855,0.359251367,0.001443166,145.1113829,19.63440758,23.31597213,0.030590319,0.000544123,0.103330965,0.00611208,0.137054386,0.004391806,2.289891926,1.114994309,0.267978649,0.015432494,0.022468416,0.198086376,0.274775365,0.512632013,0.00020705,0.294013882,0.264798349,0.030470257,7.932690492,0.014240397
0.003464946,0.499414713,0.180982568,0.061995115,0.945076112,6.318577339,0.323928238,1.020999947,0.074313739,118.7572782,17.84725647,2.413950646,0.001071744,0.00019624,0.227455382,0.008376875,0.245017457,0.00315868,9.405422336,1.32625006,0.139546665,0.049364406,0.001970692,0.072050422,0.058988558,0.909592516,4.914812398,0.2969721,0.35756351,0.03045066,8.954627167,0.079332031
0.004862855,0.031313778,0.069911919,0.053982184,0.3318403,14.09906844,1.051207966,0.544137823,0.010354234,202.5037738,19.96042686,3.494372996,0.006987023,0.000112058,0.189655054,0.002291053,0.293692481,0.003275586,1.248188533,1.332920411,0.259579496,0.02534815,0.001118019,0.117867892,0.241104388,0.440164101,0.079653804,0.285353237,0.252782029,0.030411277,8.002220133,0.006982607
0.898947612,0.386632784,0.061267495,0.058599582,0.861299672,4.58092474,0.266985026,0.253629795,5.18123968,12.23779557,12.73432368,1.323938864,0.00295609,0.000282792,0.747444106,0.223478588,0.23256867,0.001250461,1.32926702,1.54890208,0.175239223,0.054931231,0.002859223,0.483901266,0.088563823,0.871605952,2.578335504,0.31940946,0.690891351,0.030388333,11.45999484,0.022979525
